smiles1,smiles2,label
8817,2405,1.0
1168,5434,1.0
5365,4422,0.0
3809,5727,0.0
940,8520,0.0
2867,4939,1.0
7079,8923,1.0
5079,5806,0.0
7236,7886,0.0
1590,676,1.0
3578,4566,1.0
4497,184,0.0
3077,4224,1.0
5850,58,0.0
8574,9414,1.0
5670,3166,1.0
7183,2960,0.0
8725,5052,1.0
4854,7519,0.0
5586,6849,1.0
4197,7637,0.0
4363,5694,1.0
3302,5245,1.0
8652,8708,0.0
3765,8382,0.0
8707,283,0.0
6298,1990,1.0
2886,4146,0.0
2497,8655,0.0
4150,8276,1.0
3307,4580,1.0
3300,8159,0.0
5084,2191,1.0
5068,2867,1.0
452,5153,1.0
6418,908,0.0
4006,2139,0.0
260,2618,0.0
5170,6923,1.0
8445,7038,0.0
1044,7227,0.0
3046,4281,1.0
5723,403,0.0
4214,113,0.0
8003,8085,0.0
6807,4579,0.0
2091,2144,1.0
3556,225,1.0
2725,7752,1.0
6237,1550,0.0
3889,6193,0.0
5979,3252,0.0
4567,2257,0.0
4794,6449,0.0
4050,7217,0.0
1326,2452,1.0
480,9073,0.0
3447,9454,0.0
4286,9329,1.0
7546,8911,1.0
5507,5478,0.0
7682,4566,1.0
6132,6886,1.0
2053,5440,1.0
2740,3032,1.0
8334,5023,1.0
1934,606,0.0
8574,3665,1.0
8882,9472,1.0
3954,5898,1.0
4250,1981,0.0
9234,7069,0.0
8286,5627,0.0
8562,8987,1.0
9114,6136,1.0
2902,6586,1.0
97,4827,0.0
9132,7115,0.0
6015,8664,0.0
4392,8492,1.0
4814,8662,0.0
9442,8781,1.0
452,239,1.0
9114,9174,1.0
840,5133,0.0
2705,5768,0.0
7234,4599,1.0
3901,6733,0.0
857,7010,0.0
3489,5987,1.0
5805,2609,1.0
1569,697,1.0
5765,6000,0.0
7229,8751,1.0
2607,3633,0.0
1826,6886,1.0
6326,2130,1.0
8353,8596,0.0
8591,5663,0.0
4216,6848,1.0
3769,6920,1.0
2468,9604,1.0
8943,8340,0.0
1908,3137,1.0
2018,8130,0.0
9082,5109,1.0
6438,5419,0.0
4577,4227,0.0
9440,2914,0.0
1598,4697,1.0
7362,4466,0.0
6969,2447,0.0
3302,8471,1.0
2439,6116,1.0
2383,2391,1.0
7753,2521,1.0
3046,4997,1.0
9070,2522,0.0
3865,3563,0.0
3759,3434,0.0
2142,4016,0.0
3208,9477,0.0
9320,8040,1.0
8343,2450,1.0
1457,873,1.0
4903,6283,0.0
3492,1613,1.0
5979,5906,0.0
102,8898,0.0
9333,8628,1.0
2553,8642,1.0
8562,4638,1.0
4470,9609,0.0
8701,9133,1.0
9573,2453,1.0
3305,5568,0.0
6989,3428,1.0
6387,7052,1.0
322,6745,0.0
9644,9158,0.0
9467,9450,1.0
8882,9469,1.0
2569,9450,1.0
5163,6937,1.0
6766,6165,0.0
7691,5145,0.0
2594,7319,1.0
8276,8716,1.0
5545,1781,0.0
4970,6566,0.0
2150,8713,0.0
3769,1327,1.0
2248,1324,0.0
9469,7344,1.0
1674,357,0.0
5319,8536,1.0
1678,1553,1.0
50,6696,0.0
4599,1568,1.0
1875,2824,1.0
6256,4734,1.0
636,6170,1.0
1417,2153,0.0
5459,2725,1.0
7234,8917,1.0
7562,389,0.0
6811,8276,1.0
9533,823,0.0
1090,6848,1.0
3862,8658,0.0
3473,6407,1.0
896,2187,0.0
9333,8928,1.0
1223,3062,0.0
1383,5358,1.0
2180,7485,0.0
4915,1361,1.0
7888,2038,0.0
8560,6329,1.0
2173,3492,1.0
9204,8816,0.0
580,2824,1.0
6213,9405,1.0
5580,2833,1.0
1744,832,0.0
8688,3373,0.0
5720,7176,1.0
2231,1044,0.0
8562,6923,1.0
4224,2015,1.0
3048,2674,0.0
885,2102,0.0
2980,6478,0.0
7566,4632,0.0
3151,6580,1.0
4428,1461,0.0
1453,2299,1.0
9115,3942,0.0
2518,188,1.0
2001,2098,1.0
3462,1550,0.0
7546,2440,1.0
5977,3324,0.0
2658,4328,1.0
9566,8926,1.0
7167,1568,1.0
3602,9013,0.0
2736,4871,0.0
4959,2144,0.0
2119,4962,1.0
7345,5694,1.0
481,1719,1.0
3775,7007,0.0
4212,8239,0.0
1288,462,0.0
8725,6140,1.0
7221,2450,1.0
1756,3482,1.0
2872,7555,1.0
2315,4580,1.0
7378,7761,1.0
4093,9489,0.0
8725,8464,1.0
2241,1854,1.0
7264,7016,0.0
3974,9502,0.0
4901,9137,1.0
3464,2015,1.0
3552,4308,0.0
103,9382,0.0
1678,3760,1.0
2735,8473,0.0
9432,5929,1.0
6570,1039,1.0
6140,8225,1.0
4224,6580,1.0
573,8652,0.0
5919,5532,0.0
4962,8589,1.0
7308,8741,1.0
9078,9130,1.0
1311,3524,0.0
9320,5972,1.0
5106,2819,0.0
2336,1179,0.0
3328,8137,0.0
5989,1993,0.0
3834,948,1.0
8167,2913,0.0
1998,6864,0.0
867,7174,0.0
964,4954,0.0
1652,5354,0.0
4362,4296,0.0
6761,619,1.0
8127,3082,0.0
254,5079,0.0
3712,2546,1.0
1326,1457,1.0
3046,5356,1.0
76,5479,0.0
8139,2635,1.0
9524,56,0.0
1758,9318,0.0
7807,8846,0.0
2742,7176,1.0
9320,7897,1.0
3281,8827,0.0
6506,6445,0.0
5487,5698,0.0
1962,2706,1.0
5792,9472,1.0
5850,11,0.0
4187,8473,0.0
2169,4112,1.0
5580,2941,1.0
6699,3636,0.0
4421,4151,1.0
5192,6303,0.0
5880,2441,0.0
5431,7608,0.0
4513,5836,0.0
8972,9389,1.0
640,6603,0.0
3050,5463,1.0
1121,8859,0.0
261,7843,0.0
4109,598,0.0
5832,777,0.0
5503,766,0.0
7194,9396,0.0
6926,3954,0.0
3887,5363,0.0
9432,6873,1.0
4510,7675,1.0
4077,7772,0.0
8302,7554,1.0
8619,7735,1.0
6490,7673,1.0
9618,7020,1.0
5918,3183,0.0
3635,8138,1.0
7350,4166,0.0
2450,5652,1.0
5810,5605,0.0
5652,3305,1.0
3694,2096,0.0
2001,8432,1.0
4190,322,0.0
1915,3824,0.0
876,8738,0.0
4624,2567,1.0
1236,8984,0.0
3100,1482,0.0
8317,6685,0.0
2196,3537,0.0
6889,8383,0.0
4062,2097,0.0
4915,3151,1.0
8725,8502,1.0
3290,6502,1.0
1423,3134,1.0
5161,7918,0.0
3218,3670,1.0
8101,3976,0.0
8082,9113,0.0
3032,8701,0.0
2277,1965,1.0
1451,948,1.0
8467,8838,0.0
1463,6354,0.0
6053,5536,0.0
9426,8026,1.0
2022,6116,1.0
7315,131,0.0
1641,4980,0.0
4901,7257,1.0
9536,5094,1.0
9064,1339,1.0
6256,8911,1.0
2153,3156,1.0
420,8715,1.0
3046,6993,1.0
944,9535,0.0
452,2356,1.0
7257,4403,1.0
2956,8518,0.0
3097,5258,0.0
6953,8906,1.0
7673,8471,1.0
429,3705,1.0
9426,3179,1.0
3156,3166,1.0
3189,8115,0.0
6283,7945,0.0
2698,1613,1.0
4997,9062,0.0
6570,2625,1.0
6430,6503,1.0
8024,6874,0.0
4495,3334,1.0
2872,4053,1.0
1785,1330,1.0
8812,3160,1.0
1423,7268,1.0
7843,1580,0.0
5449,7798,0.0
2546,3470,1.0
5673,814,1.0
9143,9196,0.0
1339,8756,1.0
8574,5286,1.0
5130,7251,1.0
1590,8302,1.0
9217,3636,0.0
4802,1063,0.0
7117,5176,1.0
3050,6265,1.0
1949,3458,1.0
3586,814,1.0
4858,7150,0.0
5869,657,0.0
2658,6949,1.0
2375,6108,0.0
8679,8410,1.0
9036,8926,1.0
4732,2518,1.0
2313,5016,0.0
3310,3156,1.0
3485,5167,0.0
1005,92,0.0
587,8348,0.0
4962,6213,1.0
8715,2609,1.0
7361,5188,0.0
9556,8002,0.0
9604,9191,1.0
4009,1327,0.0
7798,8760,1.0
7117,2314,1.0
239,3850,1.0
770,7765,0.0
5955,9472,1.0
8574,8741,1.0
3086,2726,1.0
7117,452,1.0
9414,6848,1.0
5094,2015,1.0
1494,5094,1.0
388,5954,0.0
2366,5463,1.0
2949,9114,1.0
8759,637,0.0
1103,3705,1.0
2658,2486,1.0
2082,4753,1.0
3484,5373,0.0
1990,8179,1.0
6919,5506,1.0
5457,3442,0.0
9123,4372,1.0
2044,1855,0.0
536,1166,0.0
8237,7956,0.0
8149,2625,1.0
9026,2939,0.0
2935,6502,1.0
2555,2833,1.0
6676,7287,1.0
313,7899,0.0
2593,5259,0.0
4993,6851,0.0
6555,7079,1.0
3412,3769,1.0
5322,7554,1.0
5383,4291,1.0
2450,5090,1.0
4604,5506,1.0
5206,8299,0.0
3292,4098,0.0
6404,1932,0.0
9421,6823,0.0
9119,2498,0.0
7853,8118,0.0
3489,7447,1.0
2740,7344,1.0
3954,5652,1.0
4308,8793,0.0
6175,2968,0.0
5178,3470,1.0
4536,344,0.0
9082,4121,1.0
2170,4399,0.0
5134,7169,0.0
3137,4216,1.0
4378,3583,0.0
6153,2585,0.0
7962,5106,0.0
4932,7176,1.0
8972,1692,1.0
2019,5619,0.0
1367,9618,1.0
3480,8675,1.0
9442,8881,1.0
800,9438,0.0
5319,7079,1.0
7447,4638,1.0
9573,6407,1.0
4425,5313,0.0
7505,8596,0.0
6490,2315,1.0
8059,6757,0.0
9573,9174,1.0
9417,6213,1.0
5898,2666,1.0
1156,2586,1.0
4494,3569,0.0
5472,2181,1.0
4093,3297,1.0
5037,6802,0.0
9409,7383,1.0
9340,7141,0.0
2356,1320,1.0
6165,2949,0.0
420,1494,1.0
2299,8658,0.0
4566,7555,1.0
8821,6363,0.0
9160,3938,0.0
4570,7270,0.0
1949,2470,1.0
429,6442,0.0
8715,2978,1.0
3245,7443,0.0
1692,7648,0.0
8812,8379,1.0
4605,4459,1.0
9532,5648,0.0
722,634,0.0
4022,858,0.0
8079,2844,1.0
1908,4191,1.0
5050,6326,1.0
1738,8943,0.0
1689,2515,0.0
1849,2768,0.0
2658,2901,1.0
1533,1965,1.0
8051,1992,0.0
1435,4079,0.0
7461,4327,0.0
6490,305,1.0
6571,7983,0.0
4895,835,0.0
2181,5055,1.0
9250,2674,0.0
8716,9114,1.0
3310,2388,1.0
4100,5268,0.0
9499,8276,1.0
4341,7543,0.0
427,6422,0.0
5334,6490,1.0
4644,2191,1.0
2815,8731,0.0
5143,9568,0.0
9376,9061,1.0
6502,4599,1.0
5383,2725,1.0
6648,5459,0.0
6213,6407,1.0
8574,6336,1.0
1596,7223,1.0
1273,4796,0.0
4897,3783,0.0
4085,6501,0.0
3310,2712,1.0
5563,3137,1.0
4876,7853,1.0
7827,525,0.0
2515,7682,1.0
9573,6015,1.0
5196,1230,0.0
5402,7326,0.0
8944,8717,0.0
5583,8363,0.0
2941,4233,1.0
9222,3785,0.0
3302,1331,1.0
6005,9167,0.0
4875,5948,0.0
871,4727,0.0
4930,814,1.0
2309,6767,1.0
762,2391,1.0
5319,8741,1.0
5672,6271,0.0
2398,6970,1.0
8768,8143,0.0
6503,8179,1.0
1533,7761,1.0
6387,8536,1.0
4844,8154,1.0
5330,4884,0.0
5721,5855,1.0
2366,4286,1.0
4714,3451,0.0
5843,2440,1.0
4580,7176,1.0
1261,4872,0.0
5756,4075,1.0
9123,3530,1.0
6419,2592,0.0
7117,2521,1.0
7164,4352,0.0
6462,6783,0.0
529,8977,0.0
1758,2383,0.0
1420,8582,0.0
5721,2414,1.0
8307,1150,0.0
5464,6387,0.0
5898,7735,1.0
3077,6923,1.0
3656,2941,1.0
2388,8157,1.0
4770,4397,0.0
8502,7853,1.0
7834,2076,0.0
4603,1898,0.0
675,2605,0.0
1201,3745,1.0
2187,7648,0.0
3464,3192,1.0
4537,3479,0.0
975,1366,0.0
8882,4286,1.0
7858,4113,0.0
2177,7931,0.0
1590,5200,1.0
6116,7814,1.0
321,3470,1.0
2422,2994,0.0
1367,1330,1.0
1955,2773,0.0
2658,7251,1.0
2833,1774,1.0
8813,6624,0.0
6932,824,0.0
3687,3731,0.0
1022,1105,0.0
2082,2824,1.0
7344,8976,1.0
2221,587,0.0
9618,4302,1.0
6170,5929,1.0
6485,4719,0.0
5941,807,0.0
6549,8880,0.0
6585,6923,1.0
6380,1039,1.0
6878,2855,0.0
7342,5154,0.0
6053,6439,1.0
4865,7234,1.0
5459,4286,1.0
2252,1230,0.0
1956,4151,1.0
5694,1600,1.0
3464,3137,1.0
7319,5694,1.0
8205,9450,1.0
7555,5929,1.0
1227,3685,0.0
2414,7853,1.0
4403,7546,1.0
7561,4295,0.0
942,5861,0.0
877,3202,0.0
633,6032,0.0
7512,2011,0.0
2434,4020,0.0
3489,2609,1.0
7065,2055,0.0
7467,4233,1.0
1569,5506,1.0
8812,4392,1.0
6811,9061,1.0
2892,7571,0.0
2572,7040,1.0
7234,8431,1.0
1378,5178,1.0
6145,2183,0.0
5677,4111,0.0
420,1326,1.0
9214,8023,0.0
7293,9596,0.0
2572,1598,1.0
2806,4027,1.0
9472,6204,0.0
9582,9306,0.0
3769,3912,1.0
8042,5642,0.0
6221,2379,0.0
3336,2191,1.0
1987,1598,1.0
9320,5531,1.0
8294,7799,0.0
1612,8179,1.0
7298,1143,0.0
4876,7750,1.0
1721,5704,0.0
8437,4186,0.0
2743,6405,0.0
4281,3984,1.0
7103,9552,0.0
1149,401,0.0
2966,6070,0.0
9204,2099,0.0
7530,6747,0.0
9455,1449,0.0
4430,6855,0.0
5012,6392,1.0
4691,2472,0.0
3464,4302,1.0
6220,62,0.0
7470,5,0.0
8574,1833,1.0
5365,570,0.0
2978,8452,0.0
2091,5176,1.0
2553,4753,1.0
3302,2383,1.0
8398,2290,0.0
428,2718,0.0
3441,8950,0.0
7875,5310,0.0
8906,8379,1.0
5302,3462,0.0
6387,225,1.0
5143,2003,0.0
5308,3110,0.0
5789,1385,0.0
3058,3220,0.0
3487,7956,0.0
8403,3730,0.0
8980,9454,0.0
6961,7318,0.0
5543,4650,0.0
4930,8628,1.0
9191,1451,1.0
4962,2666,1.0
2405,2420,1.0
5469,9079,0.0
481,643,1.0
8209,1166,0.0
2626,4672,1.0
1825,1138,1.0
9086,3103,0.0
8078,2603,1.0
4469,7112,0.0
2645,5016,0.0
4379,2130,1.0
5176,4056,0.0
4286,1692,1.0
5563,814,1.0
5666,6580,1.0
664,8062,0.0
2658,5506,1.0
6099,4248,0.0
2941,8157,1.0
4558,8057,0.0
4174,9409,1.0
3699,2856,0.0
2414,7251,1.0
2277,4512,1.0
8651,948,1.0
2101,535,0.0
6783,5202,0.0
3474,1319,1.0
1341,5315,0.0
6008,2824,0.0
9535,2714,0.0
5479,671,0.0
6956,4606,0.0
1454,4623,0.0
6691,4475,0.0
6490,7336,1.0
5319,3307,1.0
2278,697,0.0
7471,150,0.0
6606,6336,1.0
3471,2682,1.0
7167,8639,1.0
3050,14,1.0
1202,8089,0.0
8882,7052,1.0
2914,2181,0.0
7167,9409,1.0
1990,8502,1.0
252,7053,0.0
2594,5012,1.0
4580,9532,1.0
4489,8300,0.0
580,9063,1.0
5829,1212,1.0
8595,7853,1.0
4566,9114,1.0
5101,6142,0.0
7753,5638,1.0
9573,2594,1.0
4758,4686,0.0
8348,27,0.0
5852,4244,0.0
420,2902,1.0
8368,7953,0.0
8972,9499,1.0
2572,6676,1.0
5181,3358,0.0
7167,1569,1.0
9081,7700,0.0
1711,9275,0.0
7372,5575,0.0
8530,89,0.0
2353,9451,0.0
6093,7282,0.0
7682,7899,0.0
8715,1833,1.0
8491,6386,0.0
4871,9244,0.0
8247,5703,0.0
7344,2935,1.0
3986,6859,0.0
19,8962,0.0
4604,8881,1.0
4575,5510,0.0
8581,1515,0.0
7467,4963,1.0
1626,7167,0.0
2173,8642,1.0
550,9507,0.0
3244,1641,0.0
4882,9541,0.0
5181,7259,0.0
1476,176,0.0
6716,5746,0.0
9414,4601,1.0
4672,3725,1.0
3988,7586,0.0
2610,716,0.0
7843,1310,0.0
3961,3831,0.0
3497,4578,0.0
1569,3759,1.0
9356,3958,0.0
2173,4421,1.0
1769,6265,1.0
714,2661,1.0
1221,7344,1.0
1367,4598,1.0
6767,4103,1.0
3804,2414,1.0
6738,8726,1.0
1569,3102,1.0
3712,8950,1.0
8581,2191,1.0
6462,1987,0.0
2026,5761,0.0
4082,8149,1.0
7714,7685,0.0
4686,4966,0.0
8826,6554,0.0
7278,7288,0.0
3223,2564,0.0
5354,3727,0.0
7317,8886,0.0
2658,4379,1.0
2241,8675,1.0
2872,5721,1.0
1122,8715,1.0
8011,4988,0.0
8574,6586,1.0
9180,8867,0.0
1848,7763,0.0
3995,1770,0.0
9401,746,0.0
8861,9450,1.0
3158,7315,0.0
6076,6557,0.0
1138,9618,0.0
8560,2130,1.0
2569,8741,1.0
6989,6116,1.0
1569,8049,1.0
4414,1978,0.0
7355,7555,1.0
2572,6312,1.0
2137,5153,0.0
8299,4951,0.0
5907,2964,0.0
1949,1631,1.0
2609,5506,1.0
1123,2015,1.0
6691,8410,0.0
3349,1531,0.0
6970,9414,1.0
6112,8608,0.0
14,8715,1.0
2594,4672,1.0
1788,6828,1.0
2004,2116,0.0
3705,8753,1.0
7167,6503,1.0
5115,8359,0.0
8302,1339,1.0
7167,4732,1.0
7223,3705,1.0
1231,5907,0.0
3656,4510,1.0
6269,5143,0.0
3712,686,1.0
9541,3555,0.0
2532,6987,0.0
4901,6296,1.0
3046,2609,1.0
9097,1140,0.0
6490,5849,1.0
1962,8726,1.0
6676,3840,1.0
5997,5506,1.0
1598,7271,1.0
9125,1489,0.0
9536,2725,1.0
3130,8028,0.0
2637,7427,0.0
6268,9622,0.0
2737,1042,0.0
3478,8536,1.0
2398,2935,1.0
7995,5459,1.0
9329,7262,1.0
1857,7052,1.0
5574,8202,0.0
9498,8651,0.0
6298,2515,1.0
5405,8579,1.0
452,2440,1.0
9205,114,0.0
4510,5955,1.0
634,8317,1.0
4529,997,0.0
6723,5034,0.0
7071,3148,0.0
9566,9390,1.0
8049,1039,1.0
3506,1336,0.0
1615,8726,1.0
5163,3470,1.0
9064,8385,1.0
9357,3930,0.0
9174,7182,1.0
1114,6229,0.0
2569,5782,1.0
9276,6424,0.0
6865,1240,0.0
1148,3580,0.0
7370,4459,1.0
101,8338,0.0
9203,2181,1.0
1014,5607,0.0
3757,1695,0.0
7447,7582,1.0
5463,6859,1.0
3591,347,0.0
3995,2274,0.0
6222,1947,0.0
4221,9005,0.0
2190,8081,0.0
8574,7807,1.0
161,355,0.0
2329,1399,0.0
4093,4112,1.0
72,5531,1.0
3489,3464,1.0
1378,1598,1.0
2138,698,0.0
636,695,1.0
4962,6586,1.0
8235,7141,0.0
3008,2620,0.0
5694,3521,1.0
8017,2346,0.0
7378,2241,1.0
3730,1413,0.0
420,4819,1.0
3288,9114,1.0
2524,3266,0.0
3309,3973,0.0
4501,7247,1.0
5694,5405,1.0
113,5093,0.0
5980,5050,1.0
2818,4233,1.0
4840,2627,0.0
6661,7142,1.0
6585,6586,1.0
2962,3509,0.0
3050,3616,1.0
6298,9353,0.0
7348,4975,0.0
8916,334,0.0
2701,4398,0.0
6767,8536,1.0
4641,5929,1.0
2153,4672,1.0
8302,7735,1.0
1780,2019,0.0
1568,5782,1.0
1575,9155,0.0
7735,606,0.0
9442,3137,1.0
3735,8143,1.0
5101,6738,1.0
6625,8928,0.0
9472,4601,1.0
1339,752,1.0
3489,3497,1.0
452,2698,1.0
8666,9282,0.0
4281,6886,1.0
8429,7098,0.0
3196,3470,1.0
6256,6397,1.0
4566,6580,1.0
8881,1319,1.0
7596,1888,0.0
7319,8760,1.0
2610,4717,0.0
4082,886,1.0
8346,7674,0.0
9313,7976,0.0
6609,7092,0.0
1426,8879,0.0
4281,7555,1.0
906,1267,0.0
5892,6391,0.0
5057,8162,0.0
8881,4932,1.0
3293,1272,0.0
225,4814,1.0
2333,1047,0.0
2130,7276,0.0
4679,2015,1.0
2095,7272,0.0
1378,6720,0.0
6236,526,0.0
7617,5679,0.0
291,7779,0.0
7995,4112,1.0
636,5383,1.0
8160,7344,1.0
9414,1820,0.0
1990,5997,1.0
9036,9329,1.0
3682,8670,0.0
8725,6430,1.0
1171,712,0.0
4082,5358,1.0
4932,7251,1.0
1865,1701,0.0
3076,927,0.0
4082,9194,1.0
147,817,0.0
354,6626,0.0
7344,6963,1.0
3853,8863,0.0
2181,3665,1.0
2963,7469,0.0
5379,1242,0.0
414,7639,0.0
4074,4001,0.0
9032,8450,1.0
3945,5999,0.0
7587,1451,1.0
3834,2658,1.0
8726,7464,0.0
2330,4610,0.0
8316,6044,0.0
7798,2901,1.0
3218,6539,1.0
9536,7052,1.0
6384,7782,0.0
4495,5358,1.0
5376,6681,0.0
926,1702,1.0
3656,6069,1.0
9130,6260,1.0
8116,5505,0.0
6916,5752,0.0
3586,4930,1.0
3026,8903,0.0
2897,5463,0.0
6999,8927,0.0
3473,6503,1.0
9082,2366,1.0
1857,1945,1.0
979,1542,0.0
3908,8855,0.0
8279,1917,0.0
2380,2522,0.0
4791,6499,0.0
4379,6886,1.0
2001,2537,1.0
3489,6586,1.0
3097,9090,0.0
6503,4601,1.0
8317,3177,1.0
2388,4112,1.0
3712,2594,1.0
4191,3192,1.0
6213,7824,1.0
2658,6761,1.0
2091,5580,1.0
7273,8842,0.0
9064,3446,1.0
9448,2086,1.0
9137,4601,1.0
1788,7853,1.0
5264,2670,0.0
9439,4302,1.0
9063,1622,0.0
4930,3137,1.0
9335,876,0.0
6555,1814,1.0
7316,2085,0.0
2935,2191,1.0
7945,233,0.0
3958,319,0.0
5955,9432,1.0
875,7405,0.0
3142,4662,0.0
7363,3458,1.0
6213,8536,1.0
8067,2110,0.0
2569,8389,1.0
2872,6739,1.0
7345,8906,1.0
9607,5660,0.0
8976,7020,1.0
4117,705,0.0
7906,9217,1.0
4152,3139,0.0
8694,4333,0.0
1746,178,0.0
4588,7964,0.0
2691,711,0.0
5580,2609,1.0
782,4311,0.0
9067,2140,0.0
7626,3334,0.0
5129,3984,0.0
2343,7274,0.0
2299,4697,1.0
4541,4132,0.0
3199,6722,0.0
3719,940,0.0
7633,3298,1.0
3493,987,1.0
7046,7116,0.0
1826,3471,1.0
5319,3151,1.0
2221,948,1.0
8005,4759,0.0
514,9333,0.0
3759,6859,1.0
1691,4506,0.0
6137,8665,0.0
1172,876,0.0
5383,2356,1.0
9320,9194,1.0
8232,8361,0.0
427,6644,0.0
8078,9647,1.0
8049,9514,1.0
8394,6223,0.0
3907,7633,0.0
6549,6897,0.0
8928,8579,1.0
8677,3996,0.0
3086,2440,1.0
7234,4816,0.0
1141,2813,0.0
2803,1236,0.0
358,1155,0.0
4740,4276,0.0
387,7545,0.0
8797,7423,0.0
7167,4601,1.0
6014,2731,0.0
3684,5397,0.0
5468,5295,0.0
8764,1568,1.0
7807,4622,0.0
4259,2993,0.0
5319,4412,1.0
5101,8859,1.0
1553,1647,1.0
6892,7950,0.0
4961,4379,1.0
6392,9389,1.0
6502,6738,1.0
8909,4520,0.0
484,7088,0.0
7860,5537,0.0
9130,6234,1.0
6767,5094,1.0
1769,7396,1.0
6170,2732,1.0
9431,495,0.0
7633,6282,1.0
3006,3751,0.0
4624,1990,1.0
1833,3927,0.0
1427,1512,0.0
8536,8741,1.0
8431,8761,0.0
6249,2405,0.0
8725,1010,1.0
7117,4353,1.0
5720,5652,1.0
4605,3137,1.0
2721,2068,0.0
9469,5319,1.0
3077,6761,1.0
5286,119,1.0
8115,6660,0.0
14,5194,1.0
4150,6213,1.0
3196,3492,1.0
7494,2016,0.0
4144,1769,1.0
6392,6881,1.0
2283,4990,0.0
6029,4843,0.0
1165,4667,0.0
92,4317,0.0
3803,2752,0.0
1647,5929,1.0
3077,1990,1.0
2383,6812,1.0
449,3671,0.0
3769,2537,1.0
8732,8111,0.0
5970,5326,0.0
2944,6039,0.0
5829,6380,1.0
1590,1457,1.0
3821,8926,1.0
9414,8906,1.0
4064,2488,0.0
8029,5762,0.0
1039,5023,1.0
3464,4496,1.0
3583,5981,0.0
9628,1363,0.0
6920,7002,0.0
5604,7272,0.0
9501,4695,0.0
7834,9499,1.0
9424,6213,1.0
8206,5854,0.0
6778,586,0.0
1511,5406,0.0
1876,725,0.0
3635,6329,1.0
6848,6580,1.0
7123,6615,0.0
9556,5670,1.0
8276,4662,1.0
5516,1360,0.0
4687,6664,0.0
6080,5887,0.0
650,2176,0.0
5102,2222,0.0
1511,6502,1.0
8753,7514,1.0
3081,3083,0.0
4883,3480,1.0
5657,4809,0.0
5942,1041,0.0
4734,346,0.0
6298,517,1.0
5508,2755,0.0
2705,7663,0.0
6490,8471,1.0
314,9212,0.0
2035,6848,1.0
8724,155,0.0
9160,5118,0.0
6053,9130,1.0
8574,7824,1.0
1758,7285,0.0
2974,3471,0.0
4672,5493,1.0
9088,9211,0.0
3698,8157,0.0
5780,6807,0.0
6916,2191,1.0
8628,5670,1.0
5210,4177,0.0
9405,697,1.0
5487,2343,0.0
4815,9426,1.0
5615,6114,0.0
5580,5286,1.0
2867,8143,1.0
2112,2270,1.0
5809,8715,1.0
5217,813,1.0
2152,1451,1.0
6387,5194,1.0
6298,7853,1.0
5286,8502,1.0
5070,2117,0.0
5662,3850,1.0
4561,2112,0.0
1598,4112,1.0
1381,8096,0.0
6407,7824,1.0
6297,6034,0.0
9627,8450,1.0
6930,637,0.0
9424,6523,0.0
5973,3706,0.0
6296,2595,1.0
9532,9174,1.0
75,5586,1.0
3245,1623,0.0
1122,2586,1.0
9114,3179,1.0
9426,6539,1.0
4441,8957,0.0
3038,1712,0.0
6048,272,0.0
2309,4641,1.0
1956,6761,1.0
8432,9114,1.0
5939,1716,0.0
3586,1320,1.0
1039,8450,1.0
5563,4672,1.0
6114,4883,0.0
172,2675,0.0
2617,2069,0.0
3061,4274,0.0
557,8974,0.0
7656,6366,0.0
5772,1474,0.0
4429,2652,0.0
7907,6963,1.0
5980,6317,1.0
3457,9300,0.0
2666,8352,1.0
8245,9414,1.0
3803,6546,0.0
2280,2236,1.0
4014,884,0.0
7071,7609,0.0
4490,7344,1.0
6387,8642,1.0
2053,6812,1.0
8665,7400,1.0
6828,8536,1.0
1250,5906,0.0
4204,1212,1.0
3086,2304,1.0
2181,5670,1.0
3428,7052,1.0
1168,987,1.0
7895,1728,0.0
8018,8174,0.0
2241,7750,1.0
4801,5799,0.0
2872,5286,1.0
9082,5779,1.0
3789,223,0.0
119,220,0.0
3712,4566,1.0
2409,3072,0.0
3623,8771,0.0
683,5548,0.0
2618,8048,0.0
3077,4939,1.0
1368,5155,0.0
2818,6116,1.0
4691,5833,0.0
1776,5531,1.0
4392,1959,1.0
7730,3572,0.0
4495,2191,1.0
4244,962,0.0
8574,2450,1.0
7423,7605,0.0
636,987,1.0
1590,7750,1.0
1833,2022,1.0
1647,3788,1.0
8812,6586,1.0
6588,7251,1.0
1553,3092,1.0
2173,8560,1.0
5459,188,1.0
1857,1205,1.0
5331,7041,0.0
4942,996,0.0
5721,7555,1.0
1631,3334,1.0
7380,2736,0.0
8479,28,0.0
8881,2098,1.0
2119,7076,0.0
5414,3976,0.0
7234,4386,1.0
525,5024,0.0
5581,4954,0.0
4302,5405,1.0
8023,848,0.0
2082,2737,1.0
9469,3635,1.0
8693,4604,0.0
8574,6053,1.0
2862,2709,0.0
1724,520,1.0
5101,8317,1.0
3244,1135,0.0
7239,8866,0.0
3712,8976,1.0
5027,5894,0.0
3635,2082,1.0
9333,9064,1.0
8932,377,0.0
5445,1745,0.0
4501,5580,1.0
5208,4640,0.0
8574,6961,1.0
2119,8343,1.0
2572,4265,1.0
7730,5381,0.0
5393,441,0.0
7743,5492,0.0
9413,563,0.0
6606,2730,1.0
4673,8243,0.0
6503,9405,1.0
3712,5459,1.0
1990,7555,1.0
2060,8279,0.0
1330,814,1.0
2216,8312,0.0
